feature,chi2_score,p_value
enter,0.2,0.6547208460185768
women,0.2,0.6547208460185768
ticket,0.2,0.6547208460185768
likely,0.2,0.6547208460185768
solid,0.2,0.6547208460185768
responsive,0.2,0.6547208460185768
ruin,0.2,0.6547208460185768
changes,0.2,0.6547208460185768
miss,0.2,0.6547208460185768
valets,0.2,0.6547208460185768
disturb,0.2,0.6547208460185768
inept,0.2,0.6547208460185768
spare,0.2,0.6547208460185768
satisfied,0.2,0.6547208460185768
step,0.2,0.6547208460185768
serve,0.2,0.6547208460185768
grocery,0.2,0.6547208460185768
central,0.2,0.6547208460185768
whom,0.2,0.6547208460185768
designed,0.2,0.6547208460185768
dock,0.2,0.6547208460185768
willing,0.2,0.6547208460185768
serious,0.2,0.6547208460185768
speaking,0.2,0.6547208460185768
meetings,0.2,0.6547208460185768
select,0.2,0.6547208460185768
diamond,0.2,0.6547208460185768
sounds,0.2,0.6547208460185768
case,0.2,0.6547208460185768
initially,0.2,0.6547208460185768
dissapointed,0.2,0.6547208460185768
minimum,0.2,0.6547208460185768
canceled,0.2,0.6547208460185768
visible,0.2,0.6547208460185768
updated,0.2,0.6547208460185768
representative,0.2,0.6547208460185768
il,0.2,0.6547208460185768
girlfriend,0.2,0.6547208460185768
cheapest,0.2,0.6547208460185768
handed,0.2,0.6547208460185768
voice,0.2,0.6547208460185768
nobody,0.2,0.6547208460185768
usual,0.2,0.6547208460185768
missed,0.2,0.6547208460185768
disregarded,0.2,0.6547208460185768
industry,0.2,0.6547208460185768
directions,0.2,0.6547208460185768
vent,0.2,0.6547208460185768
hyatt,0.19148936170212766,0.661679914866
bit,0.1836734693877551,0.6682351417952493
situation,0.18181818181818182,0.6698153575994166
apparently,0.18181818181818182,0.6698153575994166
due,0.18181818181818182,0.6698153575994166
difficult,0.18181818181818182,0.6698153575994166
party,0.18181818181818182,0.6698153575994166
stains,0.18181818181818182,0.6698153575994166
feel,0.16981132075471697,0.6802795473344502
during,0.16981132075471697,0.6802795473344502
avoid,0.16666666666666666,0.6830913983096086
options,0.16666666666666666,0.6830913983096086
fitness,0.16666666666666666,0.6830913983096086
one,0.16494845360824742,0.6846408637514221
these,0.16363636363636364,0.6858304344516056
will,0.15517241379310345,0.6936406217837585
throughout,0.15384615384615385,0.6948866023724733
side,0.15384615384615385,0.6948866023724733
access,0.15384615384615385,0.6948866023724733
parking,0.15254237288135594,0.6961175195434555
toiletries,0.14285714285714285,0.7054569861112734
learned,0.14285714285714285,0.7054569861112734
concerned,0.14285714285714285,0.7054569861112734
spite,0.14285714285714285,0.7054569861112734
stuffy,0.14285714285714285,0.7054569861112734
dates,0.14285714285714285,0.7054569861112734
changing,0.14285714285714285,0.7054569861112734
shuttle,0.14285714285714285,0.7054569861112734
reach,0.14285714285714285,0.7054569861112734
station,0.14285714285714285,0.7054569861112734
dirt,0.14285714285714285,0.7054569861112734
reasonable,0.14285714285714285,0.7054569861112734
printed,0.14285714285714285,0.7054569861112734
ours,0.14285714285714285,0.7054569861112734
thanks,0.14285714285714285,0.7054569861112734
thankfully,0.14285714285714285,0.7054569861112734
treatment,0.14285714285714285,0.7054569861112734
indifferent,0.14285714285714285,0.7054569861112734
prepared,0.14285714285714285,0.7054569861112734
filled,0.14285714285714285,0.7054569861112734
ugly,0.14285714285714285,0.7054569861112734
upgraded,0.14285714285714285,0.7054569861112734
adjacent,0.14285714285714285,0.7054569861112734
means,0.14285714285714285,0.7054569861112734
letter,0.14285714285714285,0.7054569861112734
confirm,0.14285714285714285,0.7054569861112734
onto,0.14285714285714285,0.7054569861112734
80,0.14285714285714285,0.7054569861112734
3pm,0.14285714285714285,0.7054569861112734
move,0.14285714285714285,0.7054569861112734
stood,0.14285714285714285,0.7054569861112734
incident,0.14285714285714285,0.7054569861112734
gotten,0.14285714285714285,0.7054569861112734
seem,0.14285714285714285,0.7054569861112734
noises,0.14285714285714285,0.7054569861112734
constant,0.14285714285714285,0.7054569861112734
word,0.14285714285714285,0.7054569861112734
matters,0.14285714285714285,0.7054569861112734
hung,0.14285714285714285,0.7054569861112734
detail,0.14285714285714285,0.7054569861112734
alright,0.14285714285714285,0.7054569861112734
strong,0.14285714285714285,0.7054569861112734
lit,0.14285714285714285,0.7054569861112734
kept,0.14285714285714285,0.7054569861112734
attractions,0.14285714285714285,0.7054569861112734
minor,0.14285714285714285,0.7054569861112734
haven,0.14285714285714285,0.7054569861112734
additionally,0.14285714285714285,0.7054569861112734
argued,0.14285714285714285,0.7054569861112734
paint,0.14285714285714285,0.7054569861112734
bunch,0.14285714285714285,0.7054569861112734
heat,0.14285714285714285,0.7054569861112734
soft,0.14285714285714285,0.7054569861112734
mirror,0.14285714285714285,0.7054569861112734
suggested,0.14285714285714285,0.7054569861112734
surprise,0.14285714285714285,0.7054569861112734
dressed,0.14285714285714285,0.7054569861112734
waiter,0.14285714285714285,0.7054569861112734
neighbor,0.14285714285714285,0.7054569861112734
dry,0.14285714285714285,0.7054569861112734
fully,0.14285714285714285,0.7054569861112734
miserable,0.14285714285714285,0.7054569861112734
black,0.14285714285714285,0.7054569861112734
thing,0.13846153846153847,0.7098152665657174
ll,0.13333333333333333,0.7150006546880892
trying,0.13333333333333333,0.7150006546880892
mistake,0.13333333333333333,0.7150006546880892
most,0.1267605633802817,0.721814730439508
convenient,0.1111111111111111,0.7388826803635273
feeling,0.1111111111111111,0.7388826803635273
error,0.1111111111111111,0.7388826803635273
music,0.1111111111111111,0.7388826803635273
maintained,0.1111111111111111,0.7388826803635273
moment,0.1111111111111111,0.7388826803635273
thinking,0.1111111111111111,0.7388826803635273
usually,0.1111111111111111,0.7388826803635273
wanting,0.1111111111111111,0.7388826803635273
held,0.1111111111111111,0.7388826803635273
basically,0.1111111111111111,0.7388826803635273
magnificent,0.1111111111111111,0.7388826803635273
multiple,0.1111111111111111,0.7388826803635273
following,0.1111111111111111,0.7388826803635273
ignored,0.1111111111111111,0.7388826803635273
control,0.1111111111111111,0.7388826803635273
unacceptable,0.1111111111111111,0.7388826803635273
bathtub,0.1111111111111111,0.7388826803635273
bell,0.1111111111111111,0.7388826803635273
share,0.1111111111111111,0.7388826803635273
normal,0.1111111111111111,0.7388826803635273
spacious,0.1111111111111111,0.7388826803635273
wake,0.1111111111111111,0.7388826803635273
together,0.1111111111111111,0.7388826803635273
stars,0.1111111111111111,0.7388826803635273
machine,0.1111111111111111,0.7388826803635273
complaints,0.1111111111111111,0.7388826803635273
bothered,0.1111111111111111,0.7388826803635273
local,0.1111111111111111,0.7388826803635273
ones,0.1111111111111111,0.7388826803635273
seeing,0.1111111111111111,0.7388826803635273
premium,0.1111111111111111,0.7388826803635273
promise,0.1111111111111111,0.7388826803635273
total,0.1111111111111111,0.7388826803635273
claim,0.1111111111111111,0.7388826803635273
brand,0.1111111111111111,0.7388826803635273
swissotel,0.10526315789473684,0.7456027889274615
20,0.10526315789473684,0.7456027889274615
amenities,0.1,0.7518296340458492
end,0.1,0.7518296340458492
do,0.0975609756097561,0.7547764265871045
french,0.09090909090909091,0.763024600552995
photos,0.09090909090909091,0.763024600552995
record,0.09090909090909091,0.763024600552995
minute,0.09090909090909091,0.763024600552995
didn,0.09090909090909091,0.763024600552995
future,0.09090909090909091,0.763024600552995
superior,0.09090909090909091,0.763024600552995
showed,0.09090909090909091,0.763024600552995
lights,0.09090909090909091,0.763024600552995
ran,0.09090909090909091,0.763024600552995
apologize,0.09090909090909091,0.763024600552995
agreed,0.09090909090909091,0.763024600552995
somehow,0.09090909090909091,0.763024600552995
cannot,0.09090909090909091,0.763024600552995
able,0.09090909090909091,0.763024600552995
amazing,0.09090909090909091,0.763024600552995
break,0.09090909090909091,0.763024600552995
ride,0.09090909090909091,0.763024600552995
addition,0.09090909090909091,0.763024600552995
complaining,0.09090909090909091,0.763024600552995
wasn,0.08108108108108109,0.7758376742179303
least,0.08,0.7772974107895214
really,0.0782608695652174,0.7796682079857953
nearby,0.07692307692307693,0.7815112949987134
45,0.07692307692307693,0.7815112949987134
life,0.07692307692307693,0.7815112949987134
liked,0.07692307692307693,0.7815112949987134
non,0.07692307692307693,0.7815112949987134
fixed,0.07692307692307693,0.7815112949987134
pressure,0.07692307692307693,0.7815112949987134
handle,0.07692307692307693,0.7815112949987134
dingy,0.07692307692307693,0.7815112949987134
chain,0.07692307692307693,0.7815112949987134
bedroom,0.07692307692307693,0.7815112949987134
stuck,0.07692307692307693,0.7815112949987134
negative,0.07692307692307693,0.7815112949987134
comes,0.07692307692307693,0.7815112949987134
actually,0.07692307692307693,0.7815112949987134
hot,0.07407407407407407,0.7854947471183541
evening,0.06666666666666667,0.7962534147376392
quickly,0.06666666666666667,0.7962534147376392
bugs,0.06666666666666667,0.7962534147376392
asking,0.06666666666666667,0.7962534147376392
gym,0.06666666666666667,0.7962534147376392
longer,0.06666666666666667,0.7962534147376392
number,0.06666666666666667,0.7962534147376392
filthy,0.06666666666666667,0.7962534147376392
inconvenience,0.06666666666666667,0.7962534147376392
sitting,0.06666666666666667,0.7962534147376392
process,0.06666666666666667,0.7962534147376392
bedding,0.06666666666666667,0.7962534147376392
please,0.06666666666666667,0.7962534147376392
happy,0.06666666666666667,0.7962534147376392
several,0.06451612903225806,0.7994953618696918
with,0.06338939197930142,0.801216914194584
were,0.06041923551171394,0.8058345445646222
reason,0.058823529411764705,0.8083651559145103
failed,0.058823529411764705,0.8083651559145103
tip,0.058823529411764705,0.8083651559145103
provided,0.058823529411764705,0.8083651559145103
live,0.058823529411764705,0.8083651559145103
40,0.058823529411764705,0.8083651559145103
man,0.058823529411764705,0.8083651559145103
included,0.058823529411764705,0.8083651559145103
dining,0.058823529411764705,0.8083651559145103
noise,0.05714285714285714,0.8110701293339075
customer,0.05714285714285714,0.8110701293339075
next,0.05521472392638037,0.8142257038823608
stop,0.05263157894736842,0.8185458083820435
stained,0.05263157894736842,0.8185458083820435
booking,0.05263157894736842,0.8185458083820435
plus,0.05263157894736842,0.8185458083820435
across,0.05263157894736842,0.8185458083820435
restaurants,0.05263157894736842,0.8185458083820435
confirmation,0.05263157894736842,0.8185458083820435
because,0.05084745762711865,0.8215951415328099
take,0.05,0.8230632737581214
doing,0.047619047619047616,0.8272593465627113
convention,0.047619047619047616,0.8272593465627113
unless,0.047619047619047616,0.8272593465627113
meeting,0.047619047619047616,0.8272593465627113
choice,0.043478260869565216,0.8348273291852392
using,0.043478260869565216,0.8348273291852392
space,0.043478260869565216,0.8348273291852392
calls,0.043478260869565216,0.8348273291852392
center,0.04,0.841480581121794
only,0.04,0.841480581121794
ridiculous,0.04,0.841480581121794
thin,0.04,0.841480581121794
town,0.037037037037037035,0.8473896596867143
downstairs,0.037037037037037035,0.8473896596867143
absolutely,0.037037037037037035,0.8473896596867143
chose,0.037037037037037035,0.8473896596867143
complimentary,0.037037037037037035,0.8473896596867143
woman,0.037037037037037035,0.8473896596867143
always,0.037037037037037035,0.8473896596867143
leave,0.034482758620689655,0.8526836843346426
light,0.034482758620689655,0.8526836843346426
arrival,0.034482758620689655,0.8526836843346426
completely,0.034482758620689655,0.8526836843346426
brought,0.034482758620689655,0.8526836843346426
fix,0.034482758620689655,0.8526836843346426
average,0.03225806451612903,0.8574624419592412
guess,0.03225806451612903,0.8574624419592412
hallway,0.03225806451612903,0.8574624419592412
twice,0.03225806451612903,0.8574624419592412
return,0.030303030303030304,0.8618044330490108
that,0.029556650246305417,0.8635000483308961
get,0.029508196721311476,0.8636108823424693
go,0.028985507246376812,0.8648125041589425
an,0.02875399361022364,0.8653482971526659
home,0.02857142857142857,0.8657723749926214
omni,0.02564102564102564,0.8727801237939118
furniture,0.02564102564102564,0.8727801237939118
three,0.02564102564102564,0.8727801237939118
up,0.02425876010781671,0.8762283184279592
30,0.022222222222222223,0.8814974521910135
best,0.02127659574468085,0.8840279686806821
walls,0.02127659574468085,0.8840279686806821
problems,0.02040816326530612,0.8864030063670636
fact,0.02040816326530612,0.8864030063670636
give,0.02040816326530612,0.8864030063670636
again,0.017391304347826087,0.8950822971464291
its,0.014084507042253521,0.9055303354286192
dirty,0.012987012987012988,0.9092690452142217
morning,0.010101010101010102,0.9199443808170074
came,0.009708737864077669,0.9215091265496015
nothing,0.009708737864077669,0.9215091265496015
reservation,0.007194244604316547,0.9324053732493378
over,0.006802721088435374,0.9342661272121848
down,0.005917159763313609,0.938684739206775
just,0.004291845493562232,0.9477662103586342
even,0.0038910505836575876,0.9502615864176547
the,0.0005303632988597189,0.9816266475732154
95,0.0,1.0
ways,0.0,1.0
wear,0.0,1.0
advised,0.0,1.0
23rd,0.0,1.0
10pm,0.0,1.0
yup,0.0,1.0
unwilling,0.0,1.0
allowed,0.0,1.0
allows,0.0,1.0
advise,0.0,1.0
vendor,0.0,1.0
unwelcoming,0.0,1.0
yourself,0.0,1.0
8th,0.0,1.0
yuck,0.0,1.0
unusually,0.0,1.0
workers,0.0,1.0
unusual,0.0,1.0
advertise,0.0,1.0
350,0.0,1.0
absence,0.0,1.0
wrinkled,0.0,1.0
advertising,0.0,1.0
witnessed,0.0,1.0
9pm,0.0,1.0
unaware,0.0,1.0
allow,0.0,1.0
53,0.0,1.0
activity,0.0,1.0
amenity,0.0,1.0
adjust,0.0,1.0
acknowledge,0.0,1.0
ambiance,0.0,1.0
apart,0.0,1.0
alert,0.0,1.0
15th,0.0,1.0
actual,0.0,1.0
wonderfully,0.0,1.0
visitor,0.0,1.0
anyways,0.0,1.0
325,0.0,1.0
whether,0.0,1.0
welcoming,0.0,1.0
upholstered,0.0,1.0
unfinished,0.0,1.0
abysmal,0.0,1.0
afternoon,0.0,1.0
west,0.0,1.0
600,0.0,1.0
airport,0.0,1.0
60,0.0,1.0
video,0.0,1.0
2am,0.0,1.0
yelling,0.0,1.0
unprofessional,0.0,1.0
4pm,0.0,1.0
wireless,0.0,1.0
51,0.0,1.0
urban,0.0,1.0
america,0.0,1.0
weights,0.0,1.0
woudl,0.0,1.0
via,0.0,1.0
underwhelming,0.0,1.0
web,0.0,1.0
worker,0.0,1.0
unusable,0.0,1.0
wondering,0.0,1.0
21st,0.0,1.0
acceptable,0.0,1.0
woefully,0.0,1.0
accepting,0.0,1.0
used,0.0,1.0
aforementioned,0.0,1.0
whistled,0.0,1.0
1am,0.0,1.0
utter,0.0,1.0
warning,0.0,1.0
acting,0.0,1.0
act,0.0,1.0
uninterested,0.0,1.0
annoyance,0.0,1.0
van,0.0,1.0
warn,0.0,1.0
undergo,0.0,1.0
43,0.0,1.0
amateur,0.0,1.0
against,0.0,1.0
7am,0.0,1.0
21,0.0,1.0
annoyed,0.0,1.0
weekends,0.0,1.0
affordable,0.0,1.0
240,0.0,1.0
runs,0.0,1.0
arm,0.0,1.0
play,0.0,1.0
forcing,0.0,1.0
fooled,0.0,1.0
focused,0.0,1.0
piece,0.0,1.0
pieces,0.0,1.0
flushed,0.0,1.0
fluffy,0.0,1.0
flow,0.0,1.0
plague,0.0,1.0
plans,0.0,1.0
plasma,0.0,1.0
flavorless,0.0,1.0
platinum,0.0,1.0
flat,0.0,1.0
forms,0.0,1.0
plug,0.0,1.0
plugged,0.0,1.0
point,0.0,1.0
poisoning,0.0,1.0
finest,0.0,1.0
final,0.0,1.0
film,0.0,1.0
poor,0.0,1.0
fill,0.0,1.0
portions,0.0,1.0
fifth,0.0,1.0
positives,0.0,1.0
fellow,0.0,1.0
forgot,0.0,1.0
forth,0.0,1.0
fees,0.0,1.0
patches,0.0,1.0
fuzzy,0.0,1.0
fussy,0.0,1.0
furthermore,0.0,1.0
furnished,0.0,1.0
papers,0.0,1.0
funeral,0.0,1.0
parked,0.0,1.0
partial,0.0,1.0
parties,0.0,1.0
frustration,0.0,1.0
frustratingly,0.0,1.0
pasta,0.0,1.0
pastries,0.0,1.0
path,0.0,1.0
fortunate,0.0,1.0
fries,0.0,1.0
patron,0.0,1.0
peace,0.0,1.0
peeve,0.0,1.0
freak,0.0,1.0
perfect,0.0,1.0
perk,0.0,1.0
perks,0.0,1.0
permeated,0.0,1.0
permitted,0.0,1.0
forty,0.0,1.0
personality,0.0,1.0
personalized,0.0,1.0
posting,0.0,1.0
feature,0.0,1.0
garden,0.0,1.0
